instance	benefit_target	control_statuses	control_verdicts	control_solved_count	control_solved	treatment_statuses	treatment_verdicts	treatment_solved_count	treatment_solved	control_seconds	treatment_seconds	paired_delta_seconds	control_median_seconds	treatment_median_seconds	control_noise_seconds	lower_rounds_seconds	higher_rounds_seconds	faster_rounds	slower_rounds	control_scope_memory_peak_bytes	treatment_scope_memory_peak_bytes	paired_delta_scope_memory_peak_bytes	control_median_scope_memory_peak_bytes	treatment_median_scope_memory_peak_bytes	control_noise_scope_memory_peak_bytes	lower_rounds_scope_memory_peak_bytes	higher_rounds_scope_memory_peak_bytes	control_max_process_rss_bytes	treatment_max_process_rss_bytes	paired_delta_max_process_rss_bytes	control_median_max_process_rss_bytes	treatment_median_max_process_rss_bytes	control_noise_max_process_rss_bytes	lower_rounds_max_process_rss_bytes	higher_rounds_max_process_rss_bytes	correctness_fail	lost_verdict_rounds	new_failures	regression_threshold_seconds	regression_flag_seconds	validated_regression_seconds	regression_threshold_scope_memory_peak_bytes	regression_flag_scope_memory_peak_bytes	validated_regression_scope_memory_peak_bytes	regression_failures	regression_unresolved	flags	coverage_benefit	runtime_benefit	memory_benefit
robot-to-target-charging5.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[7.6625391469860915, 7.340908291982487, 7.345963833999122, 7.061635262973141, 7.306309513980523]	[7.450822785001947, 7.536195971973939, 7.132116210006643, 7.276276953984052, 7.3655372590292245]	[-0.2117163619841449, 0.19528767999145202, -0.21384762399247847, 0.21464169101091102, 0.05922774504870176]	7.340908291982487	7.3655372590292245	0.03459877800196409	2	3	[1, 3]	[2, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[143802368, 144064512, 143908864, 143949824, 143790080]	[143863808, 143769600, 143728640, 143958016, 143884288]	[61440, -294912, -180224, 8192, 94208]	143908864	143863808	106496	2	3	false	[]	[]	0.3670454145991244	false	false	unavailable	false	false	[]	[]	[]	false	false	false
robot-to-target0.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
robot_collect_samples_v2-real.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[64.77458358497825, 60.60637786798179, 62.3075449699827, 59.405377068032976, 63.76637764502084]	[59.37444237899035, 56.0673067010066, 55.393995055987034, 53.680357565986924, 54.30543966800906]	[-5.400141205987893, -4.539071166975191, -6.913549913995666, -5.725019502046052, -9.460937977011781]	62.3075449699827	55.393995055987034	1.701167102000909	5	0	[1, 2, 3, 4, 5]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[1532424192, 1628643328, 1536532480, 1536200704, 1530863616]	[1517457408, 1517363200, 1517506560, 1517600768, 1517748224]	[-14966784, -111280128, -19025920, -18599936, -13115392]	1536200704	1517506560	3776512	5	0	false	[]	[]	3.115377248499135	false	false	unavailable	false	false	[]	[]	[]	false	false	false
robot_grid_pb_3_3_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[0.17493214199203067, 0.1780409509956371, 0.16977969999425113, 0.1524404709925875, 0.16830101900268346]	[0.25634592899587005, 0.2713530589826405, 0.26515857499907725, 0.27837503101909533, 0.24910197098506615]	[0.08141378700383939, 0.0933121079870034, 0.09537887500482611, 0.12593456002650782, 0.08080095198238268]	0.16977969999425113	0.26515857499907725	0.005152441997779533	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[40865792, 40763392, 40779776, 40910848, 40792064]	[42110976, 42164224, 42229760, 42217472, 42221568]	[1245184, 1400832, 1449984, 1306624, 1429504]	40792064	42217472	28672	0	5	false	[]	[]	0.05	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
robot_grid_pb_4_4_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[1.3488909989828244, 1.4395908500009682, 1.2039371200080495, 1.2612765350495465, 1.2525900829932652]	[1.771472456981428, 1.8708953899913467, 1.7219596679788083, 1.8656844070064835, 1.7114387080073357]	[0.4225814579986036, 0.43130453999037854, 0.5180225479707588, 0.604407871956937, 0.4588486250140704]	1.2612765350495465	1.771472456981428	0.05733941504149698	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[218890240, 218923008, 218890240, 218828800, 218836992]	[220225536, 220217344, 221147136, 220094464, 220274688]	[1335296, 1294336, 2256896, 1265664, 1437696]	218890240	220225536	32768	0	5	false	[]	[]	0.06306382675247733	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
robot_grid_pb_5_5_pe_.ltl	true	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[9.37378645897843, 9.369554889010033, 9.793039847980253, 9.049621831974946, 9.420746474992484]	[-110.62621354102157, -110.63044511098997, -110.20696015201975, -110.95037816802505, -110.57925352500752]	120.0	9.37378645897843	0.0	5	0	[1, 2, 3, 4, 5]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[1272811520, 1270784000, 1271578624, 1272766464, 1271046144]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	1271578624	unavailable	unavailable	unavailable	false	[]	[]	6.0	false	false	unavailable	false	false	[]	[]	"[""changed round statuses""]"	false	false	false
robot_grid_pb_6_6_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_2_15_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.3562548959744163, 1.3044223700126167, 1.283276743022725, 1.3310524619882926, 1.2765491210157052]	[1.3923123140120879, 1.3943330769834574, 1.3001402139780112, 1.354604743013624, 1.3501068869954906]	[0.036057418037671596, 0.08991070697084069, 0.016863470955286175, 0.023552281025331467, 0.07355776597978547]	1.3044223700126167	1.354604743013624	0.026630091975675896	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[154472448, 154480640, 154390528, 154501120, 154226688]	[179998720, 180019200, 180170752, 179978240, 180072448]	[25526272, 25538560, 25780224, 25477120, 25845760]	154472448	180019200	28672	0	5	false	[]	[]	0.06522111850063084	false	false	unavailable	false	false	[]	[]	[]	false	false	false
round_robin_arbiter_unreal1_pb_2_16_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[2.7790052100026514, 2.760848915990209, 2.9158071060082875, 2.54342587798601, 2.714952089008875]	[2.7386286900145933, 2.7977630410168786, 2.798690213006921, 2.839694904978387, 2.78027424600441]	[-0.040376519988058135, 0.03691412502666935, -0.1171168930013664, 0.2962690269923769, 0.0653221569955349]	2.760848915990209	2.7977630410168786	0.045896826981334016	2	3	[1, 3]	[2, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[162013184, 161968128, 162041856, 162123776, 162025472]	[342441984, 342417408, 342593536, 342388736, 342245376]	[180428800, 180449280, 180551680, 180264960, 180219904]	162025472	342417408	16384	0	5	false	[]	[]	0.13804244579951047	false	false	unavailable	false	false	[]	[]	[]	false	false	false
round_robin_arbiter_unreal1_pb_3_10_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_3_11_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589938688, 8589938688, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_3_12_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_3_13_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589938688, 8589938688, 8589934592, 8589938688]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589938688	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_3_14_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_3_15_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_3_16_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_3_6_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.0787520839949138, 1.0483987919869833, 1.0748474250140134, 0.9879276240244508, 1.0371531139826402]	[1.0395951120008249, 1.0878292349807452, 1.0676429930026643, 1.0082753640017472, 1.0566249170224182]	[-0.03915697199408896, 0.03943044299376197, -0.007204432011349127, 0.020347739977296442, 0.019471803039778024]	1.0483987919869833	1.0566249170224182	0.026448633027030155	2	3	[1, 3]	[2, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[96116736, 96182272, 96223232, 96198656, 96260096]	[175620096, 178073600, 172691456, 170369024, 174120960]	[79503360, 81891328, 76468224, 74170368, 77860864]	96198656	174120960	24576	0	5	false	[]	[]	0.052419939599349166	false	false	unavailable	false	false	[]	[]	[]	false	false	false
round_robin_arbiter_unreal1_pb_3_7_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[7.57324939200771, 7.639878876012517, 7.659615787997609, 7.3388669160194695, 7.649832469003741]	[8.163766056997702, 7.515146013000049, 7.686695095006144, 7.677431792020798, 7.514032070990652]	[0.5905166649899911, -0.12473286301246844, 0.02707930700853467, 0.33856487600132823, -0.13580039801308885]	7.639878876012517	7.677431792020798	0.019736911985091865	2	3	[2, 5]	[1, 3, 4]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[353165312, 353288192, 353394688, 353214464, 353148928]	[673218560, 695173120, 682045440, 670609408, 678838272]	[320053248, 341884928, 328650752, 317394944, 325689344]	353214464	678838272	65536	0	5	false	[]	[]	0.3819939438006259	false	false	unavailable	false	false	[]	[]	[]	false	false	false
round_robin_arbiter_unreal1_pb_3_8_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[63.62889939697925, 63.421669889008626, 60.701964495994616, 59.409436082001776, 60.391946067044046]	[64.2928931839997, 62.75052017197595, 61.786153544002445, 63.70088554394897, 62.836734116019215]	[0.6639937870204449, -0.6711497170326766, 1.0841890480078291, 4.291449461947195, 2.4447880489751697]	60.701964495994616	62.836734116019215	1.2925284139928408	1	4	[2]	[1, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[1153490944, 1153302528, 1153540096, 1153429504, 1153175552]	[5769056256, 5783523328, 5922922496, 5789310976, 5863886848]	[4615565312, 4630220800, 4769382400, 4635881472, 4710711296]	1153429504	5789310976	110592	0	5	false	[]	[]	3.035098224799731	false	false	unavailable	false	false	[]	[]	[]	false	false	false
round_robin_arbiter_unreal1_pb_3_9_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
