instance,acacia_result,acacia_seconds,acacia_exit,ltlsynt_result,ltlsynt_seconds,ltlsynt_exit,ltlsynt_comparison
01.tlsf,REALIZABLE,0.043,0,REALIZABLE,0.021,0,LTLSYNT_FASTER
02.tlsf,REALIZABLE,0.047,0,REALIZABLE,0.041,0,LTLSYNT_FASTER
03.tlsf,REALIZABLE,3.55,0,REALIZABLE,4.112,0,
05.tlsf,REALIZABLE,15.315,0,TIMEOUT,17.049,124,
06.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.049,124,
07.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.037,124,
08.tlsf,TIMEOUT,17.033,124,TIMEOUT,17.075,124,
09.tlsf,REALIZABLE,8.064,0,TIMEOUT,17.081,124,
10.tlsf,REALIZABLE,3.343,0,TIMEOUT,17.082,124,
11.tlsf,REALIZABLE,3.481,0,TIMEOUT,17.081,124,
12.tlsf,REALIZABLE,6.569,0,TIMEOUT,17.081,124,
13.tlsf,REALIZABLE,6.45,0,TIMEOUT,17.049,124,
ActionConverter.tlsf,REALIZABLE,0.019,0,REALIZABLE,0.011,0,LTLSYNT_FASTER
AlarmMin_efe2feaf.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.01,0,
Alarm_06e9cad4.tlsf,REALIZABLE,2.814,0,TIMEOUT,17.049,124,
Alarm_2d1010f8.tlsf,REALIZABLE,0.02,0,REALIZABLE,0.017,0,LTLSYNT_FASTER
Alarm_68c86764.tlsf,REALIZABLE,2.803,0,TIMEOUT,17.049,124,
Alarm_70523fbe.tlsf,REALIZABLE,1.384,0,TIMEOUT,17.049,124,
Alarm_88c5c1c3.tlsf,REALIZABLE,0.017,0,REALIZABLE,0.015,0,LTLSYNT_FASTER
Alarm_9cac58d3.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.015,0,
Alarm_a5f99bc6.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.049,124,
Alarm_f2774e0b.tlsf,REALIZABLE,1.499,0,TIMEOUT,17.049,124,
AllHeating_d6376bf9.tlsf,REALIZABLE,0.023,0,REALIZABLE,0.019,0,LTLSYNT_FASTER
AllLights_06e9cad4.tlsf,UNREALIZABLE,13.982,1,TIMEOUT,17.033,124,
AllLights_2c5b09da.tlsf,UNREALIZABLE,11.953,1,TIMEOUT,17.049,124,
AllLights_63831f8c.tlsf,UNREALIZABLE,14.751,1,TIMEOUT,17.031,124,
AllLights_aeb1d897.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.033,124,
AllLights_b209ff21.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.033,124,
AllLights_d6c5ac79.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.028,124,
AllShades_66f450a4.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.043,124,
Assumptions_a50cadd7.tlsf,UNREALIZABLE,0.017,1,UNREALIZABLE,0.011,1,LTLSYNT_FASTER
Automata.tlsf,REALIZABLE,0.038,0,REALIZABLE,0.02,0,LTLSYNT_FASTER
Automata16S.tlsf,TIMEOUT,17.082,124,REALIZABLE,0.024,0,SOLVED_ONLY_BY_LTLSYNT
Automata32S.tlsf,TIMEOUT,17.082,124,REALIZABLE,0.027,0,SOLVED_ONLY_BY_LTLSYNT
Button.tlsf,REALIZABLE,0.016,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
CheckAlarmBroken1_1a2942e3.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.009,0,
CheckAlarm_6bea956e.tlsf,UNREALIZABLE,0.009,1,UNREALIZABLE,0.009,1,
CheckCoffeMachineBroken1_a5f99bc6.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
CheckCoffeMachine_3461125b.tlsf,UNREALIZABLE,0.011,1,UNREALIZABLE,0.01,1,LTLSYNT_FASTER
CheckCoffeMachine_f3987563.tlsf,UNREALIZABLE,0.011,1,UNREALIZABLE,0.022,1,
CheckDoor_c2b9e44d.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.02,1,
CheckHeating_2418b67e.tlsf,UNREALIZABLE,0.011,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckHeating_3461125b.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckLight_007df645.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckLight_aeb1d897.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckRoom_06e9cad4.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckRoom_2c5b09da.tlsf,UNREALIZABLE,0.009,1,UNREALIZABLE,0.009,1,
CheckRoom_3916ec59.tlsf,UNREALIZABLE,0.009,1,UNREALIZABLE,0.009,1,
CheckRoom_70523fbe.tlsf,UNREALIZABLE,0.009,1,UNREALIZABLE,0.009,1,
CheckShades_1a2942e3.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckShades_3461125b.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckShades_4d4ca5c4.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckShades_aeb1d897.tlsf,UNREALIZABLE,0.011,1,UNREALIZABLE,0.01,1,LTLSYNT_FASTER
CheckTime_3916ec59.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.01,1,
CheckTime_4b5e6eaa.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.01,1,
CheckTime_54e1f7d2.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckTimer_54e1f7d2.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckTimer_fa8592c8.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckWarnlightBroken1_70523fbe.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
CheckWarnlight_1cf58fc1.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.008,1,LTLSYNT_FASTER
CheckWarnlight_4b5a2bad.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckWarnlight_54e1f7d2.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
CheckWarnlight_6bea956e.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.01,1,
CheckWindows_54e1f7d2.tlsf,UNREALIZABLE,0.011,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
Cockpitboard.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.011,0,
Cockpitboard_efe2feaf.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.012,0,
CoffeMachine_974f4a68.tlsf,REALIZABLE,0.014,0,REALIZABLE,0.025,0,
CoffeMachine_a50cadd7.tlsf,UNREALIZABLE,0.017,1,UNREALIZABLE,0.021,1,
CoffeeMin_88f351a6.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Coffee_06e9cad4.tlsf,REALIZABLE,0.018,0,REALIZABLE,0.033,0,
Coffee_235467da.tlsf,REALIZABLE,0.029,0,REALIZABLE,0.097,0,
Coffee_2c5b09da.tlsf,REALIZABLE,0.018,0,REALIZABLE,0.013,0,LTLSYNT_FASTER
Coffee_6479ef9a.tlsf,REALIZABLE,0.027,0,REALIZABLE,0.04,0,
Coffee_d6376bf9.tlsf,REALIZABLE,0.027,0,REALIZABLE,0.033,0,
Coffee_efe2feaf.tlsf,REALIZABLE,0.028,0,REALIZABLE,0.099,0,
Coffee_f1477cc5.tlsf,UNREALIZABLE,0.024,1,UNREALIZABLE,0.03,1,
Core_4b5a2bad.tlsf,UNREALIZABLE,0.027,1,UNREALIZABLE,0.061,1,
Core_66f450a4.tlsf,UNREALIZABLE,0.016,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
Core_fa4d4ce3.tlsf,UNREALIZABLE,0.016,1,UNREALIZABLE,0.012,1,LTLSYNT_FASTER
Core_solved_974f4a68.tlsf,REALIZABLE,0.026,0,REALIZABLE,0.078,0,
Demo1_06e9cad4.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.082,124,
Demo1_2c5b09da.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.082,124,
Demo1_63831f8c.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.082,124,
Demo1_c2b9e44d.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.082,124,
Demo1_d65ed84e.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
DeviceBehaviorChec_fa8592c8.tlsf,UNREALIZABLE,0.021,1,UNREALIZABLE,0.012,1,LTLSYNT_FASTER
Door_2d1010f8.tlsf,REALIZABLE,0.019,0,REALIZABLE,0.014,0,LTLSYNT_FASTER
EnemeyModule.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.009,0,
EscalatorBidirectional.tlsf,REALIZABLE,0.012,0,REALIZABLE,0.015,0,
EscalatorBidirectionalInit.tlsf,REALIZABLE,0.012,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
EscalatorCounting.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
EscalatorCountingInit.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
EscalatorNonCounting.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.009,0,
EscalatorNonReactive.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.009,0,
EscalatorSmart.tlsf,REALIZABLE,0.018,0,REALIZABLE,0.017,0,LTLSYNT_FASTER
Example1_d6376bf9.tlsf,REALIZABLE,0.015,0,REALIZABLE,0.016,0,
F-G-contradiction-10.tlsf,UNREALIZABLE,0.063,1,UNREALIZABLE,0.022,1,LTLSYNT_FASTER
F-G-contradiction-11.tlsf,UNREALIZABLE,0.164,1,UNREALIZABLE,0.023,1,LTLSYNT_FASTER
F-G-contradiction-110.tlsf,TIMEOUT,17.183,124,UNREALIZABLE,0.07,1,SOLVED_ONLY_BY_LTLSYNT
F-G-contradiction-111.tlsf,TIMEOUT,17.182,124,UNREALIZABLE,0.067,1,SOLVED_ONLY_BY_LTLSYNT
F-G-contradiction-112.tlsf,TIMEOUT,17.049,124,UNREALIZABLE,0.317,1,SOLVED_ONLY_BY_LTLSYNT
F-G-contradiction-113.tlsf,TIMEOUT,17.049,124,UNREALIZABLE,0.349,1,SOLVED_ONLY_BY_LTLSYNT
F-G-contradiction-114.tlsf,TIMEOUT,17.083,124,TIMEOUT,17.033,124,
F-G-contradiction-12.tlsf,UNREALIZABLE,0.63,1,UNREALIZABLE,0.027,1,LTLSYNT_FASTER
F-G-contradiction-13.tlsf,UNREALIZABLE,1.214,1,UNREALIZABLE,0.023,1,LTLSYNT_FASTER
F-G-contradiction-14.tlsf,UNREALIZABLE,2.292,1,UNREALIZABLE,0.029,1,LTLSYNT_FASTER
F-G-contradiction-15.tlsf,UNREALIZABLE,2.437,1,UNREALIZABLE,0.029,1,LTLSYNT_FASTER
F-G-contradiction-16.tlsf,TIMEOUT,17.082,124,UNREALIZABLE,0.047,1,SOLVED_ONLY_BY_LTLSYNT
F-G-contradiction-17.tlsf,TIMEOUT,17.132,124,UNREALIZABLE,0.056,1,SOLVED_ONLY_BY_LTLSYNT
F-G-contradiction-18.tlsf,TIMEOUT,17.181,124,UNREALIZABLE,0.057,1,SOLVED_ONLY_BY_LTLSYNT
F-G-contradiction-19.tlsf,TIMEOUT,17.182,124,UNREALIZABLE,0.059,1,SOLVED_ONLY_BY_LTLSYNT
F-G-contradiction-2-unreal.tlsf,UNREALIZABLE,0.04,1,UNREALIZABLE,0.022,1,LTLSYNT_FASTER
FelixSpecFixed2.2.core_fa8592c8.tlsf,UNREALIZABLE,0.019,1,UNREALIZABLE,0.011,1,LTLSYNT_FASTER
FelixSpecFixed2_fa4d4ce3.tlsf,TIMEOUT,17.082,124,REALIZABLE,0.03,0,SOLVED_ONLY_BY_LTLSYNT
FelixSpecFixed3.core_b209ff21.tlsf,UNREALIZABLE,0.056,1,UNREALIZABLE,0.157,1,
FelixSpecFixed3_b0840146.tlsf,TIMEOUT,17.082,124,REALIZABLE,0.027,0,SOLVED_ONLY_BY_LTLSYNT
FelixSpecFixed4GuaranteesOnly_88f351a6.tlsf,UNREALIZABLE,0.022,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
FelixSpecFixed4_3916ec59.tlsf,TIMEOUT,17.081,124,REALIZABLE,0.029,0,SOLVED_ONLY_BY_LTLSYNT
FelixSpecFixed5_f82794da.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.049,124,
FelixSpecFixed_2418b67e.tlsf,TIMEOUT,17.082,124,REALIZABLE,0.028,0,SOLVED_ONLY_BY_LTLSYNT
Full_f1477cc5.tlsf,TIMEOUT,17.067,124,TIMEOUT,17.082,124,
GF-G-contradiction0.tlsf,UNREALIZABLE,0.043,1,UNREALIZABLE,0.021,1,LTLSYNT_FASTER
GF-G-contradiction1.tlsf,UNREALIZABLE,0.513,1,UNREALIZABLE,0.028,1,LTLSYNT_FASTER
GF-G-contradiction2.tlsf,UNREALIZABLE,3.896,1,UNREALIZABLE,0.031,1,LTLSYNT_FASTER
GF-G-contradiction3.tlsf,TIMEOUT,17.131,124,UNREALIZABLE,0.088,1,SOLVED_ONLY_BY_LTLSYNT
GF-G-contradiction4.tlsf,TIMEOUT,17.132,124,UNREALIZABLE,0.099,1,SOLVED_ONLY_BY_LTLSYNT
GF-G-contradiction5.tlsf,TIMEOUT,17.232,124,UNREALIZABLE,0.201,1,SOLVED_ONLY_BY_LTLSYNT
GF-G-contradiction6.tlsf,TIMEOUT,17.082,124,UNREALIZABLE,4.66,1,SOLVED_ONLY_BY_LTLSYNT
GF-G-contradiction7.tlsf,TIMEOUT,17.05,124,UNREALIZABLE,5.015,1,SOLVED_ONLY_BY_LTLSYNT
Gamelogic.tlsf,REALIZABLE,0.025,0,REALIZABLE,0.019,0,LTLSYNT_FASTER
GamemodeChooser.tlsf,REALIZABLE,0.02,0,REALIZABLE,0.017,0,LTLSYNT_FASTER
Gamemodule.tlsf,REALIZABLE,0.019,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
HeatingMin_d6c5ac79.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.009,0,
Heating_235467da.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Heating_974f4a68.tlsf,REALIZABLE,0.013,0,REALIZABLE,0.023,0,
Heating_b02056d6.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Heating_b209ff21.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Increment.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.009,0,
IntendDemo_42dc4fff.tlsf,UNREALIZABLE,0.032,1,UNREALIZABLE,0.904,1,
KitchenTimerV0.tlsf,REALIZABLE,0.019,0,REALIZABLE,0.019,0,
KitchenTimerV1.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
KitchenTimerV10.tlsf,REALIZABLE,0.071,0,REALIZABLE,0.023,0,LTLSYNT_FASTER
KitchenTimerV2.tlsf,REALIZABLE,0.019,0,REALIZABLE,0.017,0,LTLSYNT_FASTER
KitchenTimerV3.tlsf,REALIZABLE,0.023,0,REALIZABLE,0.011,0,LTLSYNT_FASTER
KitchenTimerV4.tlsf,REALIZABLE,0.023,0,REALIZABLE,0.015,0,LTLSYNT_FASTER
KitchenTimerV5.tlsf,REALIZABLE,0.046,0,REALIZABLE,0.026,0,LTLSYNT_FASTER
KitchenTimerV6.tlsf,REALIZABLE,0.079,0,REALIZABLE,0.022,0,LTLSYNT_FASTER
KitchenTimerV7.tlsf,REALIZABLE,0.081,0,REALIZABLE,0.022,0,LTLSYNT_FASTER
KitchenTimerV8.tlsf,REALIZABLE,0.087,0,REALIZABLE,0.022,0,LTLSYNT_FASTER
KitchenTimerV9.tlsf,REALIZABLE,0.982,0,REALIZABLE,0.022,0,LTLSYNT_FASTER
LampController_974f4a68.tlsf,REALIZABLE,0.023,0,REALIZABLE,0.027,0,
LedMatrix.tlsf,TIMEOUT,17.082,124,UNREALIZABLE,0.361,1,SOLVED_ONLY_BY_LTLSYNT
Light_a50cadd7.tlsf,UNREALIZABLE,0.018,1,UNREALIZABLE,0.018,1,
Light_aeb1d897.tlsf,UNREALIZABLE,0.02,1,UNREALIZABLE,0.324,1,
Light_d65ed84e.tlsf,REALIZABLE,0.021,0,REALIZABLE,0.026,0,
Lights2Min_9cbf2546.tlsf,REALIZABLE,0.024,0,REALIZABLE,0.015,0,LTLSYNT_FASTER
Lights2_06e9cad4.tlsf,REALIZABLE,0.335,0,REALIZABLE,1.86,0,
Lights2_0f5381e9.tlsf,REALIZABLE,0.295,0,REALIZABLE,1.425,0,
Lights2_2c5b09da.tlsf,REALIZABLE,0.053,0,REALIZABLE,0.023,0,LTLSYNT_FASTER
Lights2_9cac58d3.tlsf,REALIZABLE,0.262,0,REALIZABLE,1.45,0,
Lights2_b02056d6.tlsf,REALIZABLE,0.291,0,REALIZABLE,1.41,0,
Lights2_f1477cc5.tlsf,UNREALIZABLE,0.038,1,UNREALIZABLE,0.629,1,
Lights2_f3987563.tlsf,REALIZABLE,0.321,0,REALIZABLE,1.826,0,
Lights3Min_6479ef9a.tlsf,REALIZABLE,0.024,0,REALIZABLE,0.021,0,LTLSYNT_FASTER
Lights3_06e9cad4.tlsf,REALIZABLE,0.024,0,REALIZABLE,0.058,0,
Lights3_235467da.tlsf,REALIZABLE,0.029,0,REALIZABLE,0.056,0,
Lights3_2c5b09da.tlsf,REALIZABLE,0.017,0,REALIZABLE,0.018,0,
Lights3_3916ec59.tlsf,REALIZABLE,0.033,0,REALIZABLE,0.051,0,
Lights3_6bea956e.tlsf,REALIZABLE,0.031,0,REALIZABLE,0.058,0,
Lights3_f1477cc5.tlsf,REALIZABLE,0.031,0,REALIZABLE,0.055,0,
LightsMin_6bea956e.tlsf,REALIZABLE,0.02,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
LightsTotal_06e9cad4.tlsf,REALIZABLE,0.762,0,TIMEOUT,17.049,124,
LightsTotal_2c5b09da.tlsf,UNREALIZABLE,0.054,1,UNREALIZABLE,0.204,1,
LightsTotal_9cbf2546.tlsf,REALIZABLE,0.726,0,TIMEOUT,17.049,124,
LightsTotal_d65ed84e.tlsf,REALIZABLE,0.71,0,TIMEOUT,17.033,124,
Lights_06e9cad4.tlsf,REALIZABLE,0.032,0,REALIZABLE,0.032,0,
Lights_2c5b09da.tlsf,REALIZABLE,0.022,0,REALIZABLE,0.02,0,LTLSYNT_FASTER
Lights_3461125b.tlsf,REALIZABLE,0.025,0,REALIZABLE,0.024,0,LTLSYNT_FASTER
Lights_9cac58d3.tlsf,REALIZABLE,0.032,0,REALIZABLE,0.03,0,LTLSYNT_FASTER
Lights_b0840146.tlsf,REALIZABLE,0.037,0,REALIZABLE,0.029,0,LTLSYNT_FASTER
Lights_f3987563.tlsf,REALIZABLE,0.031,0,REALIZABLE,0.03,0,LTLSYNT_FASTER
ModdifiedLedMatrix4X.tlsf,UNREALIZABLE,0.494,1,UNREALIZABLE,1.695,1,
ModdifiedLedMatrix5X.tlsf,REALIZABLE,0.26,0,REALIZABLE,2.42,0,
Morning2Min_6cbc6174.tlsf,REALIZABLE,0.02,0,REALIZABLE,0.015,0,LTLSYNT_FASTER
Morning2_06e9cad4.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.033,124,
Morning2_1cf58fc1.tlsf,UNREALIZABLE,5.553,1,TIMEOUT,17.049,124,
Morning2_2c5b09da.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.049,124,
Morning2_407db2cc.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.033,124,
Morning2_4d4ca5c4.tlsf,REALIZABLE,0.02,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
Morning2_63831f8c.tlsf,TIMEOUT,17.083,124,TIMEOUT,17.033,124,
Morning2_68c86764.tlsf,TIMEOUT,17.081,124,TIMEOUT,17.033,124,
Morning2_9cac58d3.tlsf,REALIZABLE,0.022,0,REALIZABLE,0.023,0,
Morning2_d65ed84e.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.033,124,
Morning2s_06cf2373.tlsf,TIMEOUT,17.081,124,TIMEOUT,17.033,124,
Morning2s_06e9cad4.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.03,124,
Morning2s_2c5b09da.tlsf,TIMEOUT,17.07,124,TIMEOUT,17.033,124,
Morning2s_42dc4fff.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.033,124,
Morning2s_9cbf2546.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.018,124,
Morning2s_d6c5ac79.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.033,124,
MorningMin_d6c5ac79.tlsf,REALIZABLE,0.044,0,REALIZABLE,0.022,0,LTLSYNT_FASTER
Morning_14a3b3a2.tlsf,UNREALIZABLE,9.989,1,TIMEOUT,17.049,124,
Morning_4b5e6eaa.tlsf,UNREALIZABLE,10.168,1,TIMEOUT,17.049,124,
Morning_88c5c1c3.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.049,124,
Morning_9cac58d3.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.049,124,
Morning_c92eb242.tlsf,UNREALIZABLE,9.726,1,TIMEOUT,17.049,124,
Morning_f1477cc5.tlsf,UNREALIZABLE,8.735,1,TIMEOUT,17.049,124,
Morning_f2774e0b.tlsf,UNREALIZABLE,9.142,1,TIMEOUT,17.049,124,
MusicAppFeedback.tlsf,REALIZABLE,0.018,0,REALIZABLE,0.023,0,
MusicAppMotivating.tlsf,REALIZABLE,0.021,0,REALIZABLE,0.022,0,
MusicAppSimple.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
OneCounter.tlsf,REALIZABLE,2.302,0,REALIZABLE,0.026,0,LTLSYNT_FASTER
OneCounterGui.tlsf,UNREALIZABLE,0.019,1,UNREALIZABLE,0.02,1,
OneCounterGuiA1.tlsf,UNREALIZABLE,0.014,1,UNREALIZABLE,0.01,1,LTLSYNT_FASTER
OneCounterGuiA2.tlsf,UNREALIZABLE,0.018,1,UNREALIZABLE,0.021,1,
OneCounterGuiA3.tlsf,UNREALIZABLE,0.067,1,UNREALIZABLE,0.016,1,LTLSYNT_FASTER
OneCounterGuiA4.tlsf,UNREALIZABLE,0.075,1,UNREALIZABLE,0.015,1,LTLSYNT_FASTER
OneCounterGuiA5.tlsf,UNREALIZABLE,0.089,1,UNREALIZABLE,0.022,1,LTLSYNT_FASTER
OneCounterGuiA6.tlsf,UNREALIZABLE,0.295,1,UNREALIZABLE,0.021,1,LTLSYNT_FASTER
OneCounterGuiA7.tlsf,UNREALIZABLE,0.739,1,UNREALIZABLE,0.019,1,LTLSYNT_FASTER
OneCounterGuiA8.tlsf,UNREALIZABLE,3.023,1,UNREALIZABLE,0.021,1,LTLSYNT_FASTER
OneCounterInRange.tlsf,UNREALIZABLE,0.011,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
OneCounterInRangeA1.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.01,1,
OneCounterInRangeA2.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.01,1,
OneCounterInRangeA3.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
PlugController_fa4d4ce3.tlsf,REALIZABLE,0.013,0,REALIZABLE,0.016,0,
Radarboard.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.011,0,
RegManager.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Room_a50cadd7.tlsf,UNREALIZABLE,0.009,1,UNREALIZABLE,0.009,1,
RotationCalculator.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
SPI.tlsf,REALIZABLE,0.329,0,REALIZABLE,0.02,0,LTLSYNT_FASTER
SPIPureNext.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.182,124,
SPIReadClk.tlsf,REALIZABLE,0.019,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
SPIReadManag.tlsf,REALIZABLE,0.15,0,REALIZABLE,0.022,0,LTLSYNT_FASTER
SPIReadSdi.tlsf,REALIZABLE,0.022,0,REALIZABLE,0.021,0,LTLSYNT_FASTER
SPIWriteClk.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.01,0,
SPIWriteManag.tlsf,REALIZABLE,0.055,0,REALIZABLE,0.02,0,LTLSYNT_FASTER
SPIWriteSdi.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Scoreboard.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.01,0,
Sensor.tlsf,REALIZABLE,0.143,0,REALIZABLE,0.026,0,LTLSYNT_FASTER
SensorInit.tlsf,REALIZABLE,0.126,0,REALIZABLE,0.019,0,LTLSYNT_FASTER
SensorPart.tlsf,REALIZABLE,0.038,0,REALIZABLE,0.019,0,LTLSYNT_FASTER
SensorRegister.tlsf,REALIZABLE,0.015,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
SensorSelector.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
SensorSubmodulChooser.tlsf,REALIZABLE,0.033,0,REALIZABLE,0.019,0,LTLSYNT_FASTER
Shades2Min_63831f8c.tlsf,REALIZABLE,0.017,0,REALIZABLE,0.015,0,LTLSYNT_FASTER
Shades2_235467da.tlsf,REALIZABLE,0.017,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Shades2_42dc4fff.tlsf,REALIZABLE,0.019,0,REALIZABLE,0.02,0,
Shades2_70523fbe.tlsf,REALIZABLE,0.02,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
Shades2_a5f99bc6.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
ShadesMin_aeb1d897.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Shades_6479ef9a.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Shades_974f4a68.tlsf,REALIZABLE,0.016,0,REALIZABLE,0.037,0,
Shades_9cac58d3.tlsf,REALIZABLE,0.019,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Shades_a02758ea.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
SingleContoller_d65ed84e.tlsf,UNREALIZABLE,0.021,1,UNREALIZABLE,0.144,1,
SliderDefault.tlsf,REALIZABLE,0.019,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
SliderDelayed.tlsf,REALIZABLE,0.043,0,REALIZABLE,0.058,0,
SliderScored.tlsf,REALIZABLE,0.027,0,REALIZABLE,0.024,0,LTLSYNT_FASTER
System_b0840146.tlsf,UNREALIZABLE,0.018,1,UNREALIZABLE,0.01,1,LTLSYNT_FASTER
Time_a50cadd7.tlsf,UNREALIZABLE,0.009,1,UNREALIZABLE,0.009,1,
Timer_a50cadd7.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.008,0,LTLSYNT_FASTER
TorcsAccelerating.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.009,0,
