index	instance	family_key	label	build	expected	result	seconds	fallback_logged
176	robot-resource-2d14.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-formula	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	1.5244775300379843	False
177	robot-resource-2d14.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-automaton	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.143231655005366	False
178	robot-resource-2d14.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-automaton	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	0.5345331279677339	False
179	robot-resource-2d15.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_automaton-race	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	0.5714273129706271	False
180	robot-resource-2d15.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_formula-race	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	2.175473335024435	False
181	robot-resource-2d15.ltl	direct:tlsf/sweap:robot-resource-2d	otf_mix_formula_lazy-race	otf_mix_formula_lazy	UNREALIZABLE	UNREALIZABLE	2.1340509500005282	False
182	robot-resource-2d15.ltl	direct:tlsf/sweap:robot-resource-2d	otf_mix_formula_eager-race	otf_mix_formula_eager	UNREALIZABLE	UNREALIZABLE	2.1829792339704	False
183	robot-resource-2d15.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-formula	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.139267428021412	False
184	robot-resource-2d15.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-formula	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	1.632356204034295	False
185	robot-resource-2d15.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-automaton	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.145621865987778	False
186	robot-resource-2d15.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-automaton	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	0.4971797910402529	False
187	robot-resource-2d16.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_automaton-race	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	1.4436720269732177	False
188	robot-resource-2d16.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_formula-race	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	6.63300898502348	False
189	robot-resource-2d16.ltl	direct:tlsf/sweap:robot-resource-2d	otf_mix_formula_lazy-race	otf_mix_formula_lazy	UNREALIZABLE	UNREALIZABLE	6.1377422559889965	False
190	robot-resource-2d16.ltl	direct:tlsf/sweap:robot-resource-2d	otf_mix_formula_eager-race	otf_mix_formula_eager	UNREALIZABLE	UNREALIZABLE	6.246957099006977	False
191	robot-resource-2d16.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-formula	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.05338129401207	False
192	robot-resource-2d16.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-formula	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	4.387032285041641	False
193	robot-resource-2d16.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-automaton	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.09442613698775	False
194	robot-resource-2d16.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-automaton	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	1.163765056990087	False
195	robot-resource-2d17.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_automaton-race	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	1.4369029649533331	False
196	robot-resource-2d17.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_formula-race	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	6.929980691988021	False
197	robot-resource-2d17.ltl	direct:tlsf/sweap:robot-resource-2d	otf_mix_formula_lazy-race	otf_mix_formula_lazy	UNREALIZABLE	UNREALIZABLE	6.70260712999152	False
198	robot-resource-2d17.ltl	direct:tlsf/sweap:robot-resource-2d	otf_mix_formula_eager-race	otf_mix_formula_eager	UNREALIZABLE	UNREALIZABLE	6.901987779012416	False
199	robot-resource-2d17.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-formula	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.05291840597056	False
200	robot-resource-2d17.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-formula	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	4.685853469010908	False
201	robot-resource-2d17.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-automaton	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.089267118019052	False
202	robot-resource-2d17.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-automaton	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	1.2059053940465674	False
203	robot-resource-2d18.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_automaton-race	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	1.4200959490262903	False
204	robot-resource-2d18.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_formula-race	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	7.316899112018291	False
205	robot-resource-2d18.ltl	direct:tlsf/sweap:robot-resource-2d	otf_mix_formula_lazy-race	otf_mix_formula_lazy	UNREALIZABLE	UNREALIZABLE	6.894440469041001	False
206	robot-resource-2d18.ltl	direct:tlsf/sweap:robot-resource-2d	otf_mix_formula_eager-race	otf_mix_formula_eager	UNREALIZABLE	UNREALIZABLE	6.988584279024508	False
207	robot-resource-2d18.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-formula	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.05275662202621	False
208	robot-resource-2d18.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-formula	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	5.02637350698933	False
209	robot-resource-2d18.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-automaton	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.09204888000386	False
210	robot-resource-2d18.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-automaton	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	1.2247924479888752	False
211	robot-resource-2d19.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_automaton-race	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	1.433956942986697	False
212	robot-resource-2d19.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_formula-race	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	7.91272723604925	False
213	robot-resource-2d19.ltl	direct:tlsf/sweap:robot-resource-2d	otf_mix_formula_lazy-race	otf_mix_formula_lazy	UNREALIZABLE	UNREALIZABLE	7.672052467009053	False
214	robot-resource-2d19.ltl	direct:tlsf/sweap:robot-resource-2d	otf_mix_formula_eager-race	otf_mix_formula_eager	UNREALIZABLE	UNREALIZABLE	7.196893021988217	False
215	robot-resource-2d19.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-formula	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.04788990400266	False
216	robot-resource-2d19.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-formula	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	4.9687731500016525	False
217	robot-resource-2d19.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-automaton	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.09484841604717	False
218	robot-resource-2d19.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-automaton	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	1.1452485409681685	False
219	robot-resource-2d20.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_automaton-race	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	1.3924226869712584	False
220	robot-resource-2d20.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_formula-race	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	8.171193701971788	False
221	robot-resource-2d20.ltl	direct:tlsf/sweap:robot-resource-2d	otf_mix_formula_lazy-race	otf_mix_formula_lazy	UNREALIZABLE	UNREALIZABLE	7.891231849964242	False
222	robot-resource-2d20.ltl	direct:tlsf/sweap:robot-resource-2d	otf_mix_formula_eager-race	otf_mix_formula_eager	UNREALIZABLE	UNREALIZABLE	8.417558746004943	False
223	robot-resource-2d20.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-formula	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.053753717977088	False
224	robot-resource-2d20.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-formula	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	5.362470660998952	False
225	robot-resource-2d20.ltl	direct:tlsf/sweap:robot-resource-2d	main-forward-unreal-automaton	main-best_four_arm_contradiction	UNREALIZABLE	TIMEOUT	17.08719250501599	False
226	robot-resource-2d20.ltl	direct:tlsf/sweap:robot-resource-2d	sparse-unreal-automaton	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	1.215599167975597	False
227	robot-resource-2d21.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_automaton-race	otf_sparse_automaton	UNREALIZABLE	UNREALIZABLE	1.4894791800179519	False
228	robot-resource-2d21.ltl	direct:tlsf/sweap:robot-resource-2d	otf_sparse_formula-race	otf_sparse_formula	UNREALIZABLE	UNREALIZABLE	8.61405537801329	False
