pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,Error,Expected_result
485262864,LTL-Real/ltl2dba_theta_10.tlsf,9158476,ltlsynt realizability,29005,seqrealsd,359218,timeout (cpu),3600.07,3600.37,1833080.0,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
485262865,LTL-Real/ltl2dba_theta_10.tlsf,9158476,ltlsynt realizability,29005,seqrealds,359219,timeout (cpu),3600.03,3600.31,2.1284024E7,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
485262866,LTL-Real/ltl2dba_theta_10.tlsf,9158476,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.216534,0.199113,113188.0,UNREALIZABLE,-,unrealizable
485262867,LTL-Real/ltl2dba_theta_10.tlsf,9158476,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.41073,0.351493,113188.0,UNREALIZABLE,-,unrealizable
485262868,LTL-Real/ltl2dba_theta_10.tlsf,9158476,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.345072,0.346137,113188.0,UNREALIZABLE,-,unrealizable
485262869,LTL-Real/ltl2dba_theta_10.tlsf,9158476,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.197879,0.199045,113188.0,UNREALIZABLE,-,unrealizable
485264438,LTL-Real/ltl2dba_theta_12.tlsf,9158701,ltlsynt realizability,29005,seqreallar,359217,complete,13.5112,13.5145,730660.0,UNREALIZABLE,-,unrealizable
485264439,LTL-Real/ltl2dba_theta_12.tlsf,9158701,ltlsynt realizability,29005,seqrealsd,359218,timeout (cpu),3600.06,3600.2,1051348.0,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
485264440,LTL-Real/ltl2dba_theta_12.tlsf,9158701,ltlsynt realizability,29005,seqrealds,359219,timeout (cpu),3600.0,3600.4,2.136582E7,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
485264441,LTL-Real/ltl2dba_theta_12.tlsf,9158701,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.559213,0.541205,113188.0,UNREALIZABLE,-,unrealizable
485264442,LTL-Real/ltl2dba_theta_12.tlsf,9158701,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,1.41087,1.32746,457448.0,UNREALIZABLE,-,unrealizable
485264443,LTL-Real/ltl2dba_theta_12.tlsf,9158701,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,1.33317,1.33307,453344.0,UNREALIZABLE,-,unrealizable
485264444,LTL-Real/ltl2dba_theta_12.tlsf,9158701,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.544696,0.547495,113188.0,UNREALIZABLE,-,unrealizable
485263409,LTL-Real/ltl2dba_theta_2.tlsf,9158554,ltlsynt realizability,29005,seqreallar,359217,complete,0.033431,0.033424,113188.0,UNREALIZABLE,-,unrealizable
485263410,LTL-Real/ltl2dba_theta_2.tlsf,9158554,ltlsynt realizability,29005,seqrealsd,359218,complete,0.038229,0.0381019,113188.0,UNREALIZABLE,-,unrealizable
485263411,LTL-Real/ltl2dba_theta_2.tlsf,9158554,ltlsynt realizability,29005,seqrealds,359219,complete,0.040859,0.040712,113188.0,UNREALIZABLE,-,unrealizable
485263412,LTL-Real/ltl2dba_theta_2.tlsf,9158554,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.070618,0.07163,113188.0,UNREALIZABLE,-,unrealizable
485263413,LTL-Real/ltl2dba_theta_2.tlsf,9158554,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.07317,0.0728851,113188.0,UNREALIZABLE,-,unrealizable
485263414,LTL-Real/ltl2dba_theta_2.tlsf,9158554,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.06606,0.0669899,113188.0,UNREALIZABLE,-,unrealizable
485263415,LTL-Real/ltl2dba_theta_2.tlsf,9158554,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.069796,0.071331,113188.0,UNREALIZABLE,-,unrealizable
485263829,LTL-Real/ltl2dba_theta_4.tlsf,9158614,ltlsynt realizability,29005,seqreallar,359217,complete,0.039205,0.038962,113188.0,UNREALIZABLE,-,unrealizable
485263830,LTL-Real/ltl2dba_theta_4.tlsf,9158614,ltlsynt realizability,29005,seqrealsd,359218,complete,1.6351,1.63483,267048.0,UNREALIZABLE,-,unrealizable
485263831,LTL-Real/ltl2dba_theta_4.tlsf,9158614,ltlsynt realizability,29005,seqrealds,359219,complete,3.33446,3.33449,296448.0,UNREALIZABLE,-,unrealizable
485263832,LTL-Real/ltl2dba_theta_4.tlsf,9158614,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.07942,0.080405,113188.0,UNREALIZABLE,-,unrealizable
485263833,LTL-Real/ltl2dba_theta_4.tlsf,9158614,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.080049,0.0774321,113188.0,UNREALIZABLE,-,unrealizable
485263834,LTL-Real/ltl2dba_theta_4.tlsf,9158614,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.078864,0.0805879,113188.0,UNREALIZABLE,-,unrealizable
485263835,LTL-Real/ltl2dba_theta_4.tlsf,9158614,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.077916,0.080876,113188.0,UNREALIZABLE,-,unrealizable
485263227,LTL-Real/ltl2dba_theta_6.tlsf,9158528,ltlsynt realizability,29005,seqreallar,359217,complete,0.070884,0.0706761,113188.0,UNREALIZABLE,-,unrealizable
485263228,LTL-Real/ltl2dba_theta_6.tlsf,9158528,ltlsynt realizability,29005,seqrealsd,359218,timeout (cpu),3600.05,3600.37,7201708.0,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
485263229,LTL-Real/ltl2dba_theta_6.tlsf,9158528,ltlsynt realizability,29005,seqrealds,359219,timeout (cpu),3600.04,3600.32,2.3194724E7,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
485263230,LTL-Real/ltl2dba_theta_6.tlsf,9158528,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.096054,0.090473,113188.0,UNREALIZABLE,-,unrealizable
485263231,LTL-Real/ltl2dba_theta_6.tlsf,9158528,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.108533,0.0943721,113188.0,UNREALIZABLE,-,unrealizable
485263232,LTL-Real/ltl2dba_theta_6.tlsf,9158528,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.093673,0.097698,113188.0,UNREALIZABLE,-,unrealizable
485263233,LTL-Real/ltl2dba_theta_6.tlsf,9158528,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.09165,0.0923269,113188.0,UNREALIZABLE,-,unrealizable
485264291,LTL-Real/ltl2dba_theta_8.tlsf,9158680,ltlsynt realizability,29005,seqreallar,359217,complete,0.269985,0.269767,113188.0,UNREALIZABLE,-,unrealizable
485264292,LTL-Real/ltl2dba_theta_8.tlsf,9158680,ltlsynt realizability,29005,seqrealsd,359218,timeout (cpu),3600.0,3599.99,5978248.0,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
485264293,LTL-Real/ltl2dba_theta_8.tlsf,9158680,ltlsynt realizability,29005,seqrealds,359219,timeout (cpu),3600.02,3600.07,4.1855824E7,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
485264294,LTL-Real/ltl2dba_theta_8.tlsf,9158680,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.131036,0.116065,113188.0,UNREALIZABLE,-,unrealizable
485264295,LTL-Real/ltl2dba_theta_8.tlsf,9158680,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.189788,0.139377,113188.0,UNREALIZABLE,-,unrealizable
485264296,LTL-Real/ltl2dba_theta_8.tlsf,9158680,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.13833,0.141117,113188.0,UNREALIZABLE,-,unrealizable
485264297,LTL-Real/ltl2dba_theta_8.tlsf,9158680,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.112721,0.114231,113188.0,UNREALIZABLE,-,unrealizable
485264193,LTL-Real/ltl2dba_U1_10.tlsf,9158666,ltlsynt realizability,29005,seqreallar,359217,complete,4.30359,4.3035,473852.0,REALIZABLE,-,realizable
485264194,LTL-Real/ltl2dba_U1_10.tlsf,9158666,ltlsynt realizability,29005,seqrealsd,359218,timeout (cpu),3600.05,3600.17,2.1736716E7,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
485264195,LTL-Real/ltl2dba_U1_10.tlsf,9158666,ltlsynt realizability,29005,seqrealds,359219,timeout (cpu),3600.05,3600.25,1.0660956E7,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
485264196,LTL-Real/ltl2dba_U1_10.tlsf,9158666,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,4.0302,1.40066,518536.0,REALIZABLE,-,realizable
485264197,LTL-Real/ltl2dba_U1_10.tlsf,9158666,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,4.12392,1.33671,517572.0,REALIZABLE,-,realizable
485264198,LTL-Real/ltl2dba_U1_10.tlsf,9158666,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,2.19102,1.33453,513336.0,REALIZABLE,-,realizable
485264199,LTL-Real/ltl2dba_U1_10.tlsf,9158666,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,1.99597,1.38931,513144.0,REALIZABLE,-,realizable
485263619,LTL-Real/ltl2dba_U1_12.tlsf,9158584,ltlsynt realizability,29005,seqreallar,359217,complete,154.004,154.022,5968424.0,REALIZABLE,-,realizable
485263620,LTL-Real/ltl2dba_U1_12.tlsf,9158584,ltlsynt realizability,29005,seqrealsd,359218,timeout (cpu),3600.06,3600.29,5694504.0,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
485263621,LTL-Real/ltl2dba_U1_12.tlsf,9158584,ltlsynt realizability,29005,seqrealds,359219,timeout (cpu),3600.05,3600.23,5496344.0,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
485263622,LTL-Real/ltl2dba_U1_12.tlsf,9158584,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,57.1076,20.9004,790536.0,REALIZABLE,-,realizable
485263623,LTL-Real/ltl2dba_U1_12.tlsf,9158584,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,65.6169,19.0412,789960.0,REALIZABLE,-,realizable
485263624,LTL-Real/ltl2dba_U1_12.tlsf,9158584,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,35.7771,19.0483,785856.0,REALIZABLE,-,realizable
485263625,LTL-Real/ltl2dba_U1_12.tlsf,9158584,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,36.3656,20.4687,786424.0,REALIZABLE,-,realizable
485263780,LTL-Real/ltl2dba_U1_2.tlsf,9158607,ltlsynt realizability,29005,seqreallar,359217,complete,0.031378,0.031176,113188.0,REALIZABLE,-,realizable
485263781,LTL-Real/ltl2dba_U1_2.tlsf,9158607,ltlsynt realizability,29005,seqrealsd,359218,complete,0.031273,0.031063,113188.0,REALIZABLE,-,realizable
485263782,LTL-Real/ltl2dba_U1_2.tlsf,9158607,ltlsynt realizability,29005,seqrealds,359219,complete,0.032657,0.032487,113188.0,REALIZABLE,-,realizable
485263783,LTL-Real/ltl2dba_U1_2.tlsf,9158607,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.061232,0.062146,113188.0,REALIZABLE,-,realizable
485263784,LTL-Real/ltl2dba_U1_2.tlsf,9158607,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.059947,0.060638,113188.0,REALIZABLE,-,realizable
485263785,LTL-Real/ltl2dba_U1_2.tlsf,9158607,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.060267,0.0613959,113188.0,REALIZABLE,-,realizable
485263786,LTL-Real/ltl2dba_U1_2.tlsf,9158607,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.061291,0.0656101,113188.0,REALIZABLE,-,realizable
485263416,LTL-Real/ltl2dba_U1_4.tlsf,9158555,ltlsynt realizability,29005,seqreallar,359217,complete,0.033373,0.033132,113188.0,REALIZABLE,-,realizable
485263417,LTL-Real/ltl2dba_U1_4.tlsf,9158555,ltlsynt realizability,29005,seqrealsd,359218,complete,0.034865,0.034737,113188.0,REALIZABLE,-,realizable
485263418,LTL-Real/ltl2dba_U1_4.tlsf,9158555,ltlsynt realizability,29005,seqrealds,359219,complete,0.035113,0.034914,113188.0,REALIZABLE,-,realizable
485263419,LTL-Real/ltl2dba_U1_4.tlsf,9158555,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.06958,0.0704319,113188.0,REALIZABLE,-,realizable
485263420,LTL-Real/ltl2dba_U1_4.tlsf,9158555,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.065629,0.0655771,113188.0,REALIZABLE,-,realizable
485263421,LTL-Real/ltl2dba_U1_4.tlsf,9158555,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.065408,0.0665511,113188.0,REALIZABLE,-,realizable
485263422,LTL-Real/ltl2dba_U1_4.tlsf,9158555,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.065011,0.066687,113188.0,REALIZABLE,-,realizable
485263969,LTL-Real/ltl2dba_U1_6.tlsf,9158634,ltlsynt realizability,29005,seqreallar,359217,complete,0.041255,0.0410421,113188.0,REALIZABLE,-,realizable
485263970,LTL-Real/ltl2dba_U1_6.tlsf,9158634,ltlsynt realizability,29005,seqrealsd,359218,complete,0.115389,0.115184,113188.0,REALIZABLE,-,realizable
485263971,LTL-Real/ltl2dba_U1_6.tlsf,9158634,ltlsynt realizability,29005,seqrealds,359219,complete,0.210753,0.211102,113188.0,REALIZABLE,-,realizable
485263972,LTL-Real/ltl2dba_U1_6.tlsf,9158634,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.091642,0.0782039,113188.0,REALIZABLE,-,realizable
485263973,LTL-Real/ltl2dba_U1_6.tlsf,9158634,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.088783,0.075337,113188.0,REALIZABLE,-,realizable
485263974,LTL-Real/ltl2dba_U1_6.tlsf,9158634,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.0755,0.0773151,113188.0,REALIZABLE,-,realizable
485263975,LTL-Real/ltl2dba_U1_6.tlsf,9158634,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.077664,0.0788699,113188.0,REALIZABLE,-,realizable
485263577,LTL-Real/ltl2dba_U1_8.tlsf,9158578,ltlsynt realizability,29005,seqreallar,359217,complete,0.192881,0.192727,113188.0,REALIZABLE,-,realizable
485263578,LTL-Real/ltl2dba_U1_8.tlsf,9158578,ltlsynt realizability,29005,seqrealsd,359218,complete,23.5776,23.578,439428.0,REALIZABLE,-,realizable
485263579,LTL-Real/ltl2dba_U1_8.tlsf,9158578,ltlsynt realizability,29005,seqrealds,359219,complete,50.5614,50.5664,590224.0,REALIZABLE,-,realizable
485263580,LTL-Real/ltl2dba_U1_8.tlsf,9158578,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.324343,0.166772,113188.0,REALIZABLE,-,realizable
485263581,LTL-Real/ltl2dba_U1_8.tlsf,9158578,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.318256,0.159279,113188.0,REALIZABLE,-,realizable
485263582,LTL-Real/ltl2dba_U1_8.tlsf,9158578,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.185233,0.160967,113188.0,REALIZABLE,-,realizable
485263583,LTL-Real/ltl2dba_U1_8.tlsf,9158578,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.180485,0.161875,113188.0,REALIZABLE,-,realizable
485264445,LTL-Real/ltl2dpa01.tlsf,9158702,ltlsynt realizability,29005,seqreallar,359217,complete,0.034055,0.033836,113188.0,REALIZABLE,-,realizable
485264446,LTL-Real/ltl2dpa01.tlsf,9158702,ltlsynt realizability,29005,seqrealsd,359218,complete,0.032194,0.0319641,113188.0,REALIZABLE,-,realizable
485264447,LTL-Real/ltl2dpa01.tlsf,9158702,ltlsynt realizability,29005,seqrealds,359219,complete,0.032132,0.031921,113188.0,REALIZABLE,-,realizable
485264448,LTL-Real/ltl2dpa01.tlsf,9158702,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.07927,0.0808159,113188.0,REALIZABLE,-,realizable
485264449,LTL-Real/ltl2dpa01.tlsf,9158702,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.078594,0.0793609,113188.0,REALIZABLE,-,realizable
485264450,LTL-Real/ltl2dpa01.tlsf,9158702,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.075185,0.0763429,113188.0,REALIZABLE,-,realizable
485264451,LTL-Real/ltl2dpa01.tlsf,9158702,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.07826,0.0809251,113188.0,REALIZABLE,-,realizable
485263689,LTL-Real/ltl2dpa02.tlsf,9158594,ltlsynt realizability,29005,seqreallar,359217,complete,0.031298,0.031087,113188.0,REALIZABLE,-,realizable
485263690,LTL-Real/ltl2dpa02.tlsf,9158594,ltlsynt realizability,29005,seqrealsd,359218,complete,0.029893,0.0297229,113188.0,REALIZABLE,-,realizable
485263691,LTL-Real/ltl2dpa02.tlsf,9158594,ltlsynt realizability,29005,seqrealds,359219,complete,0.028543,0.0283089,113188.0,REALIZABLE,-,realizable
485263692,LTL-Real/ltl2dpa02.tlsf,9158594,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.066925,0.06934,113188.0,REALIZABLE,-,realizable
485263693,LTL-Real/ltl2dpa02.tlsf,9158594,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.064821,0.067548,113188.0,REALIZABLE,-,realizable
485263694,LTL-Real/ltl2dpa02.tlsf,9158594,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.061292,0.069939,113188.0,REALIZABLE,-,realizable
485263695,LTL-Real/ltl2dpa02.tlsf,9158594,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.062552,0.0663099,113188.0,REALIZABLE,-,realizable
485262919,LTL-Real/ltl2dpa03.tlsf,9158484,ltlsynt realizability,29005,seqreallar,359217,complete,0.23974,0.239548,113188.0,REALIZABLE,-,realizable
485262920,LTL-Real/ltl2dpa03.tlsf,9158484,ltlsynt realizability,29005,seqrealsd,359218,complete,0.097027,0.0968249,113188.0,REALIZABLE,-,realizable
485262921,LTL-Real/ltl2dpa03.tlsf,9158484,ltlsynt realizability,29005,seqrealds,359219,complete,0.17985,0.179684,113188.0,REALIZABLE,-,realizable
485262922,LTL-Real/ltl2dpa03.tlsf,9158484,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.083069,0.0844951,113188.0,REALIZABLE,-,realizable
485262923,LTL-Real/ltl2dpa03.tlsf,9158484,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.085723,0.087583,113188.0,REALIZABLE,-,realizable
485262924,LTL-Real/ltl2dpa03.tlsf,9158484,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.084861,0.085725,113188.0,REALIZABLE,-,realizable
485262925,LTL-Real/ltl2dpa03.tlsf,9158484,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.081779,0.085894,113188.0,REALIZABLE,-,realizable
485264081,LTL-Real/ltl2dpa04.tlsf,9158650,ltlsynt realizability,29005,seqreallar,359217,complete,0.029668,0.029518,113188.0,REALIZABLE,-,realizable
485264082,LTL-Real/ltl2dpa04.tlsf,9158650,ltlsynt realizability,29005,seqrealsd,359218,complete,0.027863,0.0276449,113188.0,REALIZABLE,-,realizable
485264083,LTL-Real/ltl2dpa04.tlsf,9158650,ltlsynt realizability,29005,seqrealds,359219,complete,0.027874,0.027613,113188.0,REALIZABLE,-,realizable
485264084,LTL-Real/ltl2dpa04.tlsf,9158650,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.061125,0.061991,113188.0,REALIZABLE,-,realizable
485264085,LTL-Real/ltl2dpa04.tlsf,9158650,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.060543,0.0643479,113188.0,REALIZABLE,-,realizable
485264086,LTL-Real/ltl2dpa04.tlsf,9158650,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.060366,0.0628251,113188.0,REALIZABLE,-,realizable
485264087,LTL-Real/ltl2dpa04.tlsf,9158650,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.062346,0.063464,113188.0,REALIZABLE,-,realizable
485264312,LTL-Real/ltl2dpa05.tlsf,9158683,ltlsynt realizability,29005,seqreallar,359217,complete,0.029142,0.028958,113188.0,REALIZABLE,-,realizable
485264313,LTL-Real/ltl2dpa05.tlsf,9158683,ltlsynt realizability,29005,seqrealsd,359218,complete,0.028557,0.028305,113188.0,REALIZABLE,-,realizable
485264314,LTL-Real/ltl2dpa05.tlsf,9158683,ltlsynt realizability,29005,seqrealds,359219,complete,0.027937,0.027735,113188.0,REALIZABLE,-,realizable
485264315,LTL-Real/ltl2dpa05.tlsf,9158683,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.06103,0.0616489,113188.0,REALIZABLE,-,realizable
485264316,LTL-Real/ltl2dpa05.tlsf,9158683,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.063176,0.065128,113188.0,REALIZABLE,-,realizable
485264317,LTL-Real/ltl2dpa05.tlsf,9158683,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.064924,0.068815,113188.0,REALIZABLE,-,realizable
485264318,LTL-Real/ltl2dpa05.tlsf,9158683,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.061101,0.06523,113188.0,REALIZABLE,-,realizable
485263507,LTL-Real/ltl2dpa06.tlsf,9158568,ltlsynt realizability,29005,seqreallar,359217,complete,0.028708,0.0285021,113188.0,REALIZABLE,-,realizable
485263508,LTL-Real/ltl2dpa06.tlsf,9158568,ltlsynt realizability,29005,seqrealsd,359218,complete,0.0279,0.027821,113188.0,REALIZABLE,-,realizable
485263509,LTL-Real/ltl2dpa06.tlsf,9158568,ltlsynt realizability,29005,seqrealds,359219,complete,0.027942,0.027742,113188.0,REALIZABLE,-,realizable
485263510,LTL-Real/ltl2dpa06.tlsf,9158568,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.064868,0.0689701,113188.0,REALIZABLE,-,realizable
485263511,LTL-Real/ltl2dpa06.tlsf,9158568,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.065038,0.0656359,113188.0,REALIZABLE,-,realizable
485263512,LTL-Real/ltl2dpa06.tlsf,9158568,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.061445,0.062552,113188.0,REALIZABLE,-,realizable
485263513,LTL-Real/ltl2dpa06.tlsf,9158568,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.065443,0.0686141,113188.0,REALIZABLE,-,realizable
485262765,LTL-Real/ltl2dpa07.tlsf,9158462,ltlsynt realizability,29005,seqreallar,359217,complete,0.0299,0.0296821,113188.0,REALIZABLE,-,realizable
485262766,LTL-Real/ltl2dpa07.tlsf,9158462,ltlsynt realizability,29005,seqrealsd,359218,complete,0.029853,0.0297931,113188.0,REALIZABLE,-,realizable
485262767,LTL-Real/ltl2dpa07.tlsf,9158462,ltlsynt realizability,29005,seqrealds,359219,complete,0.029313,0.0291529,113188.0,REALIZABLE,-,realizable
485262768,LTL-Real/ltl2dpa07.tlsf,9158462,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.063778,0.06535,113188.0,REALIZABLE,-,realizable
485262769,LTL-Real/ltl2dpa07.tlsf,9158462,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.064457,0.0674,113188.0,REALIZABLE,-,realizable
485262770,LTL-Real/ltl2dpa07.tlsf,9158462,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.062396,0.0634949,113188.0,REALIZABLE,-,realizable
485262771,LTL-Real/ltl2dpa07.tlsf,9158462,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.063737,0.0672221,113188.0,REALIZABLE,-,realizable
485264039,LTL-Real/ltl2dpa08.tlsf,9158644,ltlsynt realizability,29005,seqreallar,359217,complete,0.029562,0.029327,113188.0,REALIZABLE,-,realizable
485264040,LTL-Real/ltl2dpa08.tlsf,9158644,ltlsynt realizability,29005,seqrealsd,359218,complete,0.028548,0.0283529,113188.0,REALIZABLE,-,realizable
485264041,LTL-Real/ltl2dpa08.tlsf,9158644,ltlsynt realizability,29005,seqrealds,359219,complete,0.029811,0.029633,113188.0,REALIZABLE,-,realizable
485264042,LTL-Real/ltl2dpa08.tlsf,9158644,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.063062,0.066618,113188.0,REALIZABLE,-,realizable
485264043,LTL-Real/ltl2dpa08.tlsf,9158644,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.06203,0.0632979,113188.0,REALIZABLE,-,realizable
485264044,LTL-Real/ltl2dpa08.tlsf,9158644,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.063279,0.0670561,113188.0,REALIZABLE,-,realizable
485264045,LTL-Real/ltl2dpa08.tlsf,9158644,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.06276,0.065705,113188.0,REALIZABLE,-,realizable
485264739,LTL-Real/ltl2dpa09.tlsf,9158744,ltlsynt realizability,29005,seqreallar,359217,complete,0.030248,0.030066,113188.0,REALIZABLE,-,realizable
485264740,LTL-Real/ltl2dpa09.tlsf,9158744,ltlsynt realizability,29005,seqrealsd,359218,complete,0.029616,0.0293619,113188.0,REALIZABLE,-,realizable
485264741,LTL-Real/ltl2dpa09.tlsf,9158744,ltlsynt realizability,29005,seqrealds,359219,complete,0.028996,0.0288299,113188.0,REALIZABLE,-,realizable
485264742,LTL-Real/ltl2dpa09.tlsf,9158744,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.067329,0.067442,113188.0,REALIZABLE,-,realizable
485264743,LTL-Real/ltl2dpa09.tlsf,9158744,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.069011,0.069363,113188.0,REALIZABLE,-,realizable
485264744,LTL-Real/ltl2dpa09.tlsf,9158744,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.063751,0.0647771,113188.0,REALIZABLE,-,realizable
485264745,LTL-Real/ltl2dpa09.tlsf,9158744,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.064818,0.0668891,113188.0,REALIZABLE,-,realizable
485263997,LTL-Real/ltl2dpa10.tlsf,9158638,ltlsynt realizability,29005,seqreallar,359217,complete,0.048004,0.04779,113188.0,REALIZABLE,-,realizable
485263998,LTL-Real/ltl2dpa10.tlsf,9158638,ltlsynt realizability,29005,seqrealsd,359218,complete,0.038034,0.037883,113188.0,REALIZABLE,-,realizable
485263999,LTL-Real/ltl2dpa10.tlsf,9158638,ltlsynt realizability,29005,seqrealds,359219,complete,0.04285,0.0426319,113188.0,REALIZABLE,-,realizable
