instance	result	exit_code	seconds	cap_s
sort51.ltl	TIMEOUT	124	17.09148931800155	17
sort52.ltl	TIMEOUT	124	17.09089585900074	17
sort53.ltl	TIMEOUT	124	17.074955613003112	17
square5x5-real.ltl	TIMEOUT	124	17.08497262900346	17
square5x50.ltl	UNREALIZABLE	1	0.3062913110188674	17
square5x51.ltl	UNREALIZABLE	1	1.1484939740039408	17
square5x52.ltl	UNREALIZABLE	1	1.4713408540119417	17
square5x53.ltl	UNREALIZABLE	1	5.178829213022254	17
square5x54.ltl	UNREALIZABLE	1	6.987718032003613	17
storage-GF-64-real.ltl	REALIZABLE	0	0.028437726985430345	17
tasks-real.ltl	REALIZABLE	0	0.08334762800950557	17
tasks-unreal0.ltl	TIMEOUT	124	17.052776881988393	17
tasks-unreal1.ltl	TIMEOUT	124	17.086089421005454	17
tasks-unreal2.ltl	TIMEOUT	124	17.086219518998405	17
taxi-service-real.ltl	TIMEOUT	124	17.13611273400602	17
taxi-service-u-unreal.ltl	UNREALIZABLE	1	0.08927556799608283	17
test2_f2774e0b.ltl	REALIZABLE	0	0.03367503598565236	17
test3_efe2feaf.ltl	REALIZABLE	0	0.020518253004411235	17
test4_4b82b1f4.ltl	UNREALIZABLE	1	0.017884653992950916	17
test5_6cbc6174.ltl	REALIZABLE	0	0.01828750901040621	17
test6_0f5381e9.ltl	REALIZABLE	0	0.01862358901416883	17
test7_2c5b09da.ltl	REALIZABLE	0	0.040635353012476116	17
test8_88f351a6.ltl	UNREALIZABLE	1	0.036334806005470455	17
test9_dd3a27e1.ltl	UNREALIZABLE	1	0.032605893997242674	17
test_f3987563.ltl	REALIZABLE	0	0.020182089996524155	17
thermostat-F-real.ltl	TIMEOUT	124	17.085607379005523	17
thermostat-GF-real.ltl	TIMEOUT	124	17.07786916999612	17
thermostat-GF-unreal0.ltl	UNREALIZABLE	1	1.9564195699931588	17
thermostat-GF-unreal1.ltl	TIMEOUT	124	17.093085222004447	17
thermostat-GF-unreal2.ltl	TIMEOUT	124	17.053531224024482	17
tmp_13cfc6f2.ltl	REALIZABLE	0	0.711802809004439	17
unordered-visits-charging0.ltl	TIMEOUT	124	17.085589369991794	17
unordered-visits-real.ltl	REALIZABLE	0	9.019893914024578	17
workstation_resupply_pb_1_pe_.ltl	REALIZABLE	0	0.030513717007124797	17
workstation_resupply_pb_2_pe_.ltl	REALIZABLE	0	0.35978954800521024	17
workstation_resupply_pb_3_pe_.ltl	TIMEOUT	124	17.05309211500571	17
workstation_resupply_pb_4_pe_.ltl	TIMEOUT	124	17.143431208998663	17
workstation_resupply_pb_5_pe_.ltl	TIMEOUT	124	17.053818829008378	17
workstation_resupply_pb_6_pe_.ltl	TIMEOUT	124	17.086040210997453	17
workstation_resupply_pb_7_pe_.ltl	TIMEOUT	124	17.08662569601438	17
